,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
1027,BDCQ.SF1II1CS,2020.09,6675.088,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Seasonally adjusted,
1028,BDCQ.SF1II1CS,2020.12,6751.831,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Seasonally adjusted,
1029,BDCQ.SF1II1CS,2021.03,7009.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Seasonally adjusted,
1030,BDCQ.SF1II1CT,2016.06,7235.243,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1031,BDCQ.SF1II1CT,2016.09,7372.26,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1032,BDCQ.SF1II1CT,2016.12,7458.763,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1033,BDCQ.SF1II1CT,2017.03,7508.22,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1034,BDCQ.SF1II1CT,2017.06,7547.703,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1035,BDCQ.SF1II1CT,2017.09,7594.983,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1036,BDCQ.SF1II1CT,2017.12,7761.933,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1037,BDCQ.SF1II1CT,2018.03,7898.458,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1038,BDCQ.SF1II1CT,2018.06,7954.705,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1039,BDCQ.SF1II1CT,2018.09,7999.717,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1040,BDCQ.SF1II1CT,2018.12,8109.208,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1041,BDCQ.SF1II1CT,2019.03,8267.851,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1042,BDCQ.SF1II1CT,2019.06,8385.787,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1043,BDCQ.SF1II1CT,2019.09,8375.639,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1044,BDCQ.SF1II1CT,2019.12,8236.035,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1045,BDCQ.SF1II1CT,2020.03,8016.171,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1046,BDCQ.SF1II1CT,2020.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1047,BDCQ.SF1II1CT,2020.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1048,BDCQ.SF1II1CT,2020.12,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1049,BDCQ.SF1II1CT,2021.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport, Postal and Warehousing",Current prices,Trend,
1050,BDCQ.SF1JJ1CA,2016.06,3497.474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1051,BDCQ.SF1JJ1CA,2016.09,3686.892,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1052,BDCQ.SF1JJ1CA,2016.12,3726.496,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1053,BDCQ.SF1JJ1CA,2017.03,3646.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1054,BDCQ.SF1JJ1CA,2017.06,3605.416,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1055,BDCQ.SF1JJ1CA,2017.09,3742.768,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1056,BDCQ.SF1JJ1CA,2017.12,3687.847,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1057,BDCQ.SF1JJ1CA,2018.03,3637.454,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1058,BDCQ.SF1JJ1CA,2018.06,3706.952,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1059,BDCQ.SF1JJ1CA,2018.09,3741.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1060,BDCQ.SF1JJ1CA,2018.12,3752.926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1061,BDCQ.SF1JJ1CA,2019.03,3670.674,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1062,BDCQ.SF1JJ1CA,2019.06,3830.499,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1063,BDCQ.SF1JJ1CA,2019.09,3728.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1064,BDCQ.SF1JJ1CA,2019.12,4045.656,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1065,BDCQ.SF1JJ1CA,2020.03,3724.404,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1066,BDCQ.SF1JJ1CA,2020.06,3515.44,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1067,BDCQ.SF1JJ1CA,2020.09,3713.045,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1068,BDCQ.SF1JJ1CA,2020.12,4000.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1069,BDCQ.SF1JJ1CA,2021.03,3794.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Unadjusted,
1070,BDCQ.SF1JJ1CS,2016.06,3545.832,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1071,BDCQ.SF1JJ1CS,2016.09,3651.245,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1072,BDCQ.SF1JJ1CS,2016.12,3648.934,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1073,BDCQ.SF1JJ1CS,2017.03,3721.363,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1074,BDCQ.SF1JJ1CS,2017.06,3630.112,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1075,BDCQ.SF1JJ1CS,2017.09,3722.356,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1076,BDCQ.SF1JJ1CS,2017.12,3618.275,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1077,BDCQ.SF1JJ1CS,2018.03,3703.783,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1078,BDCQ.SF1JJ1CS,2018.06,3720.626,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1079,BDCQ.SF1JJ1CS,2018.09,3744.288,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1080,BDCQ.SF1JJ1CS,2018.12,3668.709,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1081,BDCQ.SF1JJ1CS,2019.03,3738.155,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1082,BDCQ.SF1JJ1CS,2019.06,3838.36,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1083,BDCQ.SF1JJ1CS,2019.09,3753.867,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1084,BDCQ.SF1JJ1CS,2019.12,3933.791,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1085,BDCQ.SF1JJ1CS,2020.03,3799.761,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1086,BDCQ.SF1JJ1CS,2020.06,3515.078,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1087,BDCQ.SF1JJ1CS,2020.09,3758.927,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1088,BDCQ.SF1JJ1CS,2020.12,3871.517,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1089,BDCQ.SF1JJ1CS,2021.03,3875.74,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Seasonally adjusted,
1090,BDCQ.SF1JJ1CT,2016.06,3560.795,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1091,BDCQ.SF1JJ1CT,2016.09,3634.718,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1092,BDCQ.SF1JJ1CT,2016.12,3667.148,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1093,BDCQ.SF1JJ1CT,2017.03,3685.595,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1094,BDCQ.SF1JJ1CT,2017.06,3678.847,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1095,BDCQ.SF1JJ1CT,2017.09,3667.959,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1096,BDCQ.SF1JJ1CT,2017.12,3667.208,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1097,BDCQ.SF1JJ1CT,2018.03,3693.474,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1098,BDCQ.SF1JJ1CT,2018.06,3712.436,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1099,BDCQ.SF1JJ1CT,2018.09,3714.277,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1100,BDCQ.SF1JJ1CT,2018.12,3715.322,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1101,BDCQ.SF1JJ1CT,2019.03,3739.994,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1102,BDCQ.SF1JJ1CT,2019.06,3797.17,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1103,BDCQ.SF1JJ1CT,2019.09,3848.298,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
1104,BDCQ.SF1JJ1CT,2019.12,3859.847,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Information Media and Telecommunications,Current prices,Trend,
